Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",167,85.64%,15,,83,69
DEM Chrysta Castaneda,26,13.33%,8,,8,10
LIB Matt Sterett,0,0.00%,0,,0,0
"GRN Katija ""Kat"" Gruene",2,1.03%,0,,0,2
Total Votes Cast,195,100.00%,23,,91,81
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,165,85.05%,14,,82,69
DEM Amy Clark Meachum,28,14.43%,9,,9,10
LIB Mark Ash,1,0.52%,0,,0,1
Total Votes Cast,194,100.00%,23,,91,80
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,169,87.56%,15,,83,71
DEM Kathy Cheng,24,12.44%,8,,8,8
Total Votes Cast,193,100.00%,23,,91,79
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
24 Dubina,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,164,84.97%,13,,82,69
DEM Staci Williams,28,14.51%,10,,9,9
LIB William Bryan Strange III,1,0.52%,0,,0,1
Total Votes Cast,193,100.00%,23,,91,79
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,165,84.62%,12,,83,70
DEM Gisela D. Triana,28,14.36%,11,,8,9
LIB Tom Oxford,2,1.03%,0,,0,2
Total Votes Cast,195,100.00%,23,,91,81
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,168,87.05%,14,,82,72
DEM Elizabeth Davis Frizell,25,12.95%,9,,9,7
Total Votes Cast,193,100.00%,23,,91,79
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,168,87.50%,16,,83,69
DEM Tina Clinton,24,12.50%,7,,8,9
Total Votes Cast,192,100.00%,23,,91,78
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
24 Dubina,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,166,86.01%,14,,83,69
DEM Brandon Birmingham,27,13.99%,9,,8,10
Total Votes Cast,193,100.00%,23,,91,79
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,161,84.74%,13,,79,69
DEM Marsha Burnett-Webster,27,14.21%,10,,9,8
LIB Trip Seibold,2,1.05%,0,,0,2
Total Votes Cast,190,100.00%,23,,88,79
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,175,90.21%,18,,82,75
DEM Michael Antalan,19,9.79%,5,,8,6
Total Votes Cast,194,100.00%,23,,90,81
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,178,100.00%,20,,87,71
Total Votes Cast,178,100.00%,20,,87,71
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
24 Dubina,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,165,87.30%,14,,80,71
DEM Darlene Byrne,24,12.70%,8,,8,8
Total Votes Cast,189,100.00%,22,,88,79
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,131,100.00%,15,,61,55
Total Votes Cast,131,100.00%,15,,61,55
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,188,100.00%,23,,87,78
Total Votes Cast,188,100.00%,23,,87,78
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,169,100.00%,21,,79,69
Total Votes Cast,169,100.00%,21,,79,69
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,184,100.00%,22,,86,76
Total Votes Cast,184,100.00%,22,,86,76
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,"1,355",75.96%,113,,816,427
DEM Joseph R. Biden / Kamala D.Harris,406,22.75%,90,,190,126
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",13,0.73%,2,,9,2
GRN Howie Hawkins / Angela Walker,4,0.22%,0,,3,1
Write-In Totals,6,0.34%,0,,6,0
Total Votes Cast,"1,784",100.00%,205,,"1,024",555
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,"1,323",75.04%,116,,805,402
"DEM Mary ""MJ"" Hegar",411,23.31%,82,,194,135
LIB Kerry Douglas McKennon,21,1.19%,3,,9,9
GRN David B. Collins,4,0.23%,0,,2,2
Write-In Totals,4,0.23%,0,,3,1
Total Votes Cast,"1,763",100.00%,201,,"1,013",549
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,"1,348",76.64%,117,,821,410
DEM Mike Siegel,391,22.22%,81,,180,130
LIB Roy Ericksen,20,1.14%,1,,12,7
Total Votes Cast,"1,759",100.00%,199,,"1,013",547
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright","1,327",75.48%,118,,807,402
DEM Chrysta Castaneda,395,22.46%,81,,186,128
LIB Matt Sterett,29,1.65%,2,,15,12
"GRN Katija ""Kat"" Gruene",7,0.40%,0,,3,4
Total Votes Cast,"1,758",100.00%,201,,"1,011",546
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,"1,319",75.63%,118,,798,403
DEM Amy Clark Meachum,400,22.93%,81,,190,129
LIB Mark Ash,25,1.44%,0,,15,10
Total Votes Cast,"1,744",100.00%,199,,"1,003",542
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,"1,357",78.04%,119,,821,417
DEM Kathy Cheng,382,21.96%,81,,182,119
Total Votes Cast,"1,739",100.00%,200,,"1,003",536
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,"1,342",76.95%,115,,805,422
DEM Staci Williams,382,21.90%,85,,184,113
LIB William Bryan Strange III,20,1.15%,1,,12,7
Total Votes Cast,"1,744",100.00%,201,,"1,001",542
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,"1,340",76.88%,121,,804,415
DEM Gisela D. Triana,375,21.51%,80,,182,113
LIB Tom Oxford,28,1.61%,0,,15,13
Total Votes Cast,"1,743",100.00%,201,,"1,001",541
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,"1,345",77.48%,115,,816,414
DEM Elizabeth Davis Frizell,391,22.52%,80,,188,123
Total Votes Cast,"1,736",100.00%,195,,"1,004",537
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,"1,342",77.80%,115,,816,411
DEM Tina Clinton,383,22.20%,84,,184,115
Total Votes Cast,"1,725",100.00%,199,,"1,000",526
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,"1,339",77.23%,108,,814,417
DEM Brandon Birmingham,395,22.77%,88,,188,119
Total Votes Cast,"1,734",100.00%,196,,"1,002",536
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,"1,321",76.05%,111,,799,411
DEM Marsha Burnett-Webster,395,22.74%,88,,184,123
LIB Trip Seibold,21,1.21%,1,,14,6
Total Votes Cast,"1,737",100.00%,200,,997,540
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,"1,400",80.11%,137,,833,430
DEM Michael Antalan,348,19.89%,62,,177,109
Total Votes Cast,"1,748",100.00%,199,,"1,010",539
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,"1,539",100.00%,148,,943,448
Total Votes Cast,"1,539",100.00%,148,,943,448
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,"1,343",77.74%,116,,810,417
DEM Darlene Byrne,385,22.26%,81,,186,118
Total Votes Cast,"1,728",100.00%,197,,996,535
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,"1,359",100.00%,146,,814,399
Total Votes Cast,"1,359",100.00%,146,,814,399
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,"1,603",100.00%,167,,957,479
Total Votes Cast,"1,603",100.00%,167,,957,479
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,"1,467",100.00%,132,,902,433
Total Votes Cast,"1,467",100.00%,132,,902,433
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,"1,591",100.00%,163,,957,471
Total Votes Cast,"1,591",100.00%,163,,957,471
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
25 Schulenburg,,,,,,
Alderman Place 3 Schulenburg,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Benjamin A. Herzik,815,100.00%,94,,435,286
Total Votes Cast,815,100.00%,94,,435,286
Alderman Place 4 Schulenburg,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Clarence Ahlschlager Jr.,528,61.04%,59,,267,202
Geoffrey Schiffli,337,38.96%,36,,184,117
Total Votes Cast,865,100.00%,95,,451,319
Alderman Place 5 Schulenburg,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Larry Veselka,819,100.00%,92,,433,294
Total Votes Cast,819,100.00%,92,,433,294
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
26 Mullins Prairie,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,353,76.57%,23,,283,47
DEM Joseph R. Biden / Kamala D.Harris,103,22.34%,18,,62,23
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",3,0.65%,0,,1,2
GRN Howie Hawkins / Angela Walker,2,0.43%,0,,1,1
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,461,100.00%,41,,347,73
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,346,75.22%,25,,279,42
"DEM Mary ""MJ"" Hegar",106,23.04%,16,,65,25
LIB Kerry Douglas McKennon,6,1.30%,0,,2,4
GRN David B. Collins,2,0.43%,0,,0,2
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,460,100.00%,41,,346,73
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,349,76.20%,22,,281,46
DEM Mike Siegel,104,22.71%,19,,63,22
LIB Roy Ericksen,5,1.09%,0,,1,4
Total Votes Cast,458,100.00%,41,,345,72
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
26 Mullins Prairie,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",340,74.56%,23,,275,42
DEM Chrysta Castaneda,102,22.37%,18,,62,22
LIB Matt Sterett,12,2.63%,0,,6,6
"GRN Katija ""Kat"" Gruene",2,0.44%,0,,0,2
Total Votes Cast,456,100.00%,41,,343,72
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,343,75.38%,21,,280,42
DEM Amy Clark Meachum,107,23.52%,19,,62,26
LIB Mark Ash,5,1.10%,1,,2,2
Total Votes Cast,455,100.00%,41,,344,70
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,353,77.92%,25,,282,46
DEM Kathy Cheng,100,22.08%,15,,61,24
Total Votes Cast,453,100.00%,40,,343,70
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
26 Mullins Prairie,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,345,75.66%,21,,280,44
DEM Staci Williams,104,22.81%,19,,59,26
LIB William Bryan Strange III,7,1.54%,1,,4,2
Total Votes Cast,456,100.00%,41,,343,72
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,347,75.93%,24,,279,44
DEM Gisela D. Triana,104,22.76%,17,,62,25
LIB Tom Oxford,6,1.31%,0,,3,3
Total Votes Cast,457,100.00%,41,,344,72
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,352,77.53%,23,,283,46
DEM Elizabeth Davis Frizell,102,22.47%,18,,60,24
Total Votes Cast,454,100.00%,41,,343,70
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,351,77.48%,22,,284,45
DEM Tina Clinton,102,22.52%,17,,60,25
Total Votes Cast,453,100.00%,39,,344,70
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
26 Mullins Prairie,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,350,77.26%,24,,281,45
DEM Brandon Birmingham,103,22.74%,16,,62,25
Total Votes Cast,453,100.00%,40,,343,70
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,343,75.55%,23,,278,42
DEM Marsha Burnett-Webster,105,23.13%,17,,61,27
LIB Trip Seibold,6,1.32%,0,,3,3
Total Votes Cast,454,100.00%,40,,342,72
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,365,80.22%,26,,289,50
DEM Michael Antalan,90,19.78%,14,,54,22
Total Votes Cast,455,100.00%,40,,343,72
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,415,100.00%,33,,328,54
Total Votes Cast,415,100.00%,33,,328,54
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
26 Mullins Prairie,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,353,78.27%,24,,286,43
DEM Darlene Byrne,98,21.73%,16,,57,25
Total Votes Cast,451,100.00%,40,,343,68
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,372,100.00%,35,,280,57
Total Votes Cast,372,100.00%,35,,280,57
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,421,100.00%,37,,324,60
Total Votes Cast,421,100.00%,37,,324,60
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,380,100.00%,29,,299,52
Total Votes Cast,380,100.00%,29,,299,52
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,419,100.00%,34,,325,60
Total Votes Cast,419,100.00%,34,,325,60
