"101" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day TS" ,14 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Total" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Election Day TS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Election Day OS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Total" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Election Day TS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Election Day OS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Total" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Election Day TS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Election Day OS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Total" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Election Day TS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Election Day OS" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Total" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Election Day TS" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Election Day OS" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Total" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Election Day TS" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Election Day OS" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Total" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Election Day TS" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Election Day OS" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Total" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Election Day TS" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Election Day OS" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Total" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Election Day TS" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Election Day OS" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Early Voting" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Early Voting" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,336 ,"State Senator, Dist. 21" ,"NP" ,10 ,"Judith Zaffirini" ,"NP" ,"Total" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Election Day TS" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Election Day OS" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Total" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Election Day TS" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Election Day OS" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Total" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Election Day TS" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Election Day OS" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Early Voting" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Early Voting" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,381 ,"Just,4th Ct App, Pl 4" ,"NP" ,10 ,"Luz Elena Chapa" ,"NP" ,"Total" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Election Day TS" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Election Day OS" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Early Voting" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Early Voting" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,382 ,"Just, 4th Ct App, Pl. 5" ,"NP" ,10 ,"David D.Towler" ,"NP" ,"Total" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Election Day TS" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Election Day OS" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Total" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Election Day TS" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Election Day OS" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Total" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Election Day TS" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Election Day OS" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Early Voting" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Early Voting" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,460 ,"Constable, Pct 2" ,"NP" ,10 ,"Steven Garcia" ,"NP" ,"Total" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Election Day TS" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Election Day OS" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Total" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"216" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day TS" ,2 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day OS" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Total" ,2 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Election Day TS" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Election Day OS" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Total" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Election Day TS" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Election Day OS" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Total" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Election Day TS" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Election Day OS" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Total" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Election Day TS" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Election Day OS" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Total" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Election Day TS" ,2 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Election Day OS" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting Mail" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Total" ,2 ,
"217" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Election Day TS" ,0 ,
"217" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Election Day OS" ,0 ,
