Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_number,Reg_Voters,Race_name,Candidate_name,Party_code,Early_Votes,Election_votes
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #5,Yes,DEM,44,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #5,No,DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #6,Yes,DEM,49,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #7,Yes,DEM,50,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #8,Yes,DEM,43,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #8,No,DEM,4,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #9,Yes,DEM,48,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #9,No,DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #10,Yes,DEM,49,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #10,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #11,Yes,DEM,48,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #11,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #12,Yes,DEM,49,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #12,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,United States Senator,Beto O'Rourke,DEM,2,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,United States Senator,Edward Kimbrough,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,United States Senator,Sema Hernandez,DEM,8,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"United States Representative, District No. 34",Filemon B. Vela,DEM,12,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,"Cedric Davis, Sr.",DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Lupe Valdez,DEM,7,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Tom Wakely,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Andrew White,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Grady Yarbrough,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Governor,Jeffrey Payne,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Lieutenant Governor,Mike Collier,DEM,4,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Lieutenant Governor,Michael Cooper,DEM,8,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Attorney General,Justin Nelson,DEM,12,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Comptroller of Public Accounts,Joi Chevalier,DEM,7,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Comptroller of Public Accounts,Tim Mahoney,DEM,5,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Commissioner of the General Land Office,Miguel Suazo,DEM,9,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Commissioner of the General Land Office,Tex Morgan,DEM,3,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Commissioner of Agriculture,Kim Olson,DEM,12,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Railroad Commissioner,Roman McAllen,DEM,10,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Railroad Commissioner,Chris Spellmon,DEM,2,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,11,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,11,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,10,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,11,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,10,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,9,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,3,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,10,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,1,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,11,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,12,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,11,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,11,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,County Clerk,Gracie Alaniz-Gonzales,DEM,11,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Justice of the Peace,
Precinct No. 5",Nere Villarreal,DEM,10,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,"Constable, Precinct No. 5
Unexpired Term",Valde Ramirez,DEM,10,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #1,Yes,DEM,12,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #1,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #2,Yes,DEM,11,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #2,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #3,Yes,DEM,9,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #3,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #4,Yes,DEM,11,19
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #4,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #5,Yes,DEM,9,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #5,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #6,Yes,DEM,11,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #7,Yes,DEM,11,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #8,Yes,DEM,8,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #8,No,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #9,Yes,DEM,11,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #9,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #10,Yes,DEM,9,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #10,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #11,Yes,DEM,11,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #11,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #12,Yes,DEM,8,19
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,122,781,Proposition #12,No,DEM,3,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,United States Senator,Beto O'Rourke,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,United States Senator,Edward Kimbrough,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,United States Senator,Sema Hernandez,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"United States Representative, District No. 27",Ronnie McDonald,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"United States Representative, District No. 27",Eric Holguin,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,"Cedric Davis, Sr.",DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Lupe Valdez,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Tom Wakely,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Andrew White,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Grady Yarbrough,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Governor,Jeffrey Payne,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Lieutenant Governor,Mike Collier,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Lieutenant Governor,Michael Cooper,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Attorney General,Justin Nelson,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Comptroller of Public Accounts,Joi Chevalier,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Comptroller of Public Accounts,Tim Mahoney,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Commissioner of the General Land Office,Miguel Suazo,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Commissioner of the General Land Office,Tex Morgan,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Commissioner of Agriculture,Kim Olson,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Railroad Commissioner,Roman McAllen,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Railroad Commissioner,Chris Spellmon,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,County Clerk,Gracie Alaniz-Gonzales,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,"Justice of the Peace,
Precinct No. 2","Daniel ""Danny"" Garza",DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #1,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #1,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #2,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #2,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #3,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #3,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #4,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #4,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #5,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #5,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #6,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #7,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #8,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #8,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #9,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #9,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #10,Yes,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #10,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #11,Yes,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #11,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #12,Yes,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,123,109,Proposition #12,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,United States Senator,Beto O'Rourke,DEM,139,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,United States Senator,Edward Kimbrough,DEM,28,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,United States Senator,Sema Hernandez,DEM,118,83
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"United States Representative, District No. 34",Filemon B. Vela,DEM,274,138
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,"Cedric Davis, Sr.",DEM,8,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Adrian Ocegueda,DEM,9,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Lupe Valdez,DEM,148,84
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Joe Mumbach,DEM,6,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Tom Wakely,DEM,8,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Andrew White,DEM,75,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Grady Yarbrough,DEM,12,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,James Jolly Clark,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Governor,Jeffrey Payne,DEM,9,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Lieutenant Governor,Mike Collier,DEM,124,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Lieutenant Governor,Michael Cooper,DEM,96,74
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Attorney General,Justin Nelson,DEM,194,119
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Comptroller of Public Accounts,Joi Chevalier,DEM,78,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Comptroller of Public Accounts,Tim Mahoney,DEM,139,80
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Commissioner of the General Land Office,Miguel Suazo,DEM,187,116
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Commissioner of the General Land Office,Tex Morgan,DEM,36,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Commissioner of Agriculture,Kim Olson,DEM,192,115
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Railroad Commissioner,Roman McAllen,DEM,141,91
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Railroad Commissioner,Chris Spellmon,DEM,66,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,185,110
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,185,108
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,190,110
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,197,115
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,198,113
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,118,69
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,116,70
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,197,122
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,114,39
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,168,102
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,215,128
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,202,127
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,201,125
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,County Clerk,Gracie Alaniz-Gonzales,DEM,261,144
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice of the Peace,
Precinct No. 1",Linda Gaitan,DEM,222,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,"Justice of the Peace,
Precinct No. 1",Yolanda P. Guerrero,DEM,164,119
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #1,Yes,DEM,309,154
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #1,No,DEM,9,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #2,Yes,DEM,312,154
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #2,No,DEM,11,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #3,Yes,DEM,310,149
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #3,No,DEM,11,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #4,Yes,DEM,318,152
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #4,No,DEM,4,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #5,Yes,DEM,294,138
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #5,No,DEM,11,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #6,Yes,DEM,313,157
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #6,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #7,Yes,DEM,302,151
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #7,No,DEM,6,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #8,Yes,DEM,295,132
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #8,No,DEM,21,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #9,Yes,DEM,304,136
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #9,No,DEM,11,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #10,Yes,DEM,308,140
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #10,No,DEM,9,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #11,Yes,DEM,294,142
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #11,No,DEM,10,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #12,Yes,DEM,303,143
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,124,3405,Proposition #12,No,DEM,5,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,United States Senator,Beto O'Rourke,DEM,4,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,United States Senator,Edward Kimbrough,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,United States Senator,Sema Hernandez,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"United States Representative, District No. 27",Ronnie McDonald,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"United States Representative, District No. 27",Eric Holguin,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,"Cedric Davis, Sr.",DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Adrian Ocegueda,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Lupe Valdez,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Joe Mumbach,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Tom Wakely,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Andrew White,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Grady Yarbrough,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Governor,Jeffrey Payne,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Lieutenant Governor,Mike Collier,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Lieutenant Governor,Michael Cooper,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Attorney General,Justin Nelson,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Comptroller of Public Accounts,Joi Chevalier,DEM,2,0
